appid,downloads,reviews
4378,203119,11826
4380,203632,9301
4381,243493,11444
4383,228786,60670
4384,246765,55551
4386,239395,10992
4387,271027,2140
4388,257106,4248
4389,245238,17612
4390,249380,3134
4392,99012,8217
4393,94663,22478
4394,58953,26483
4395,52216,24382
4396,82136,11286
4397,87032,11950
4399,58249,36245
4402,59124,26573
4403,53925,23439
4404,16847,10728
4406,56217,11697
4407,91886,6106
4408,93940,22477
4409,105378,19200
4410,91983,11300
4412,69372,28650
4419,47811,43316
4420,46754,34689
4422,69467,10238
4424,65777,4789
4426,48261,18030
4427,63227,18988
4428,55184,11536
4429,49513,10339
4432,51036,976
4433,49966,69605
4434,59095,65632
4436,74991,4780
4437,76786,11906
4438,68767,11713
4439,82176,9589
4440,67824,12481
4441,77594,13333
4442,89461,13938
4443,82869,10540
4444,68935,9462
4445,163862,82623
4446,173840,2114
4447,250494,8835
4448,227445,11371
4449,262210,78248
4450,242193,9517
4451,273300,25985
4452,227005,15745
4453,245280,24977
4454,188913,36107
4458,109049,13794
4459,130445,13795
4462,94593,38965
4463,94594,47817
4464,94606,31052
4465,94608,10868
4466,94602,9395
4467,96764,14506
4470,94675,2
4471,94678,26044
4473,94712,14911
4474,94715,15592
4475,94716,15267
4476,94739,12710
4477,94744,30502
4478,94746,19382
4480,94761,9599
4482,94799,17170
4483,94824,18509
4484,94828,110428
4487,94889,7520
4488,94894,10126
4489,94898,9602
4490,94910,23752
4492,90887,3980
4495,94921,27397
4496,94933,9748
4497,94961,40095
4498,94963,10651
4499,95031,10141
4500,92929,27362
4502,95107,26386
4504,95145,25884
4505,95169,26355
4506,95174,10675
4508,95243,10130
4509,95253,2617
4511,95304,21362
4516,95409,20443
4517,95484,49365
4518,95488,11347
4519,95489,12144
4520,95519,13704
4521,95532,12505
4522,95599,41963
4523,95638,13482
4524,95654,34014
4526,95687,12120
4527,95736,47818
4529,95801,3543
4531,95963,9604
4533,89907,10925
4534,95993,13965
4535,84296,24266
4537,96018,18197
4541,96071,11503
4544,96101,11966
4545,91949,2605
4546,96163,8740
4552,96251,41428
4553,96256,8337
4557,96316,28176
4558,96320,9493
4562,96454,12582
4563,96486,10001
4564,96794,11352
4565,88708,12500
4568,96913,17882
4571,96928,1648
4572,96933,4105
4573,96943,22711
4574,96945,19124
4577,97027,10142
4578,97044,3064
4580,97138,10134
4581,97142,21291
4583,97211,30352
4584,97236,15142
4585,97235,14550
4587,97257,2210
4589,85475,21721
4591,97289,11828
4593,97328,10551
4594,97334,20713
4595,97336,27461
4597,97438,1380
4599,97457,11465
4600,97458,17190
4602,97481,9085
4603,97500,17819
4605,97531,14776
4608,97579,29185
4610,97613,32059
4611,97626,505
4612,97635,4486
4613,97637,10345
4614,97659,10222
4615,97714,12774
4616,97722,14621
4617,97731,19118
4619,97758,15138
4621,97778,9494
4622,97790,17362
4623,97815,9942
4624,97858,8216
4625,97883,4296
4626,97889,24739
4628,97965,9686
4629,97967,27418
4630,97987,39002
4632,98051,31606
4634,98073,37146
4635,98097,20006
4636,98141,8867
4638,163025,331
4639,265029,11467
4640,222851,327
4641,162346,1548
4642,248845,13403
4643,133152,869
4644,237539,552
4645,123948,36095
4646,203540,33379
4649,243655,2171
4653,98194,41946
4654,98206,10135
4658,98253,19236
4660,98261,60276
4661,98273,12150
4662,98282,11185
4663,98308,47045
4666,98343,12478
4670,94035,25155
4671,98725,65015
4672,98436,24077
4673,98439,9618
4675,98471,31608
4676,98519,22102
4677,98536,6951
4678,98546,11959
4679,98554,2616
4681,98621,249
4683,98663,183
4686,108539,8494
4687,56868,26535
4688,101465,41784
4689,65761,27431
4690,87089,2148
4695,78490,31941
4697,83624,27813
4699,218922,2057
4700,247638,9880
4701,266915,5175
4703,94868,41951
4704,56059,11385
4705,77288,4484
4708,60668,44258
4709,64782,20391
4710,75213,12584
4711,108323,70042
4713,80360,11542
4714,80377,17169
4715,80402,39176
4717,80436,19267
4718,252866,2770
4719,181739,12610
4720,230600,1933
4721,244000,13496
4722,250202,21055
4723,250323,24936
4725,261983,10972
4727,238112,1722
4728,250687,9896
4732,258470,9683
4733,256524,2779
4734,261392,2294
4735,228333,10016
4736,234829,26602
4738,208196,22230
4740,206926,13966
4741,203166,742
4743,255653,15104
4744,263488,8922
4745,184791,11065
4748,103596,16314
4749,109015,18885
4750,112255,40508
4754,70917,16307
4756,246544,11370
4757,202470,12508
4759,269341,25462
4765,242587,18734
4766,250809,44321
4769,248912,58062
4770,221218,2176
4771,180734,20857
4772,229340,22617
4773,273253,75386
4774,246464,2185
4775,118589,10696
4776,139654,2034
4777,243759,21538
4780,255321,48834
4782,239986,31016
4783,264578,32567
4784,82416,12537
4785,63032,9028
4786,70294,16180
4787,102316,11521
4788,79579,21028
4789,71994,27327
4792,53559,29756
4794,93677,20115
4795,58092,30295
4796,53877,25767
4798,51773,22874
4799,57193,11576
4800,29081,43860
4801,33836,43802
4802,53143,9660
4803,67588,15393
4804,55312,248
4808,108473,1644
4809,86312,12502
4810,76172,66092
4811,79766,10373
4812,91993,13766
4813,44207,16380
4814,260866,12103
4815,252501,11313
4816,196229,9398
4818,245891,45864
4821,206314,10866
4822,273799,34549
4823,240890,9778
4825,240419,58429
4826,80437,16121
4827,80464,40220
4828,82100,166
4830,80474,1623
4831,80492,40932
4833,80516,13550
4835,80549,16769
4836,80556,42158
4840,80610,1716
4844,219965,3172
4845,250310,17708
4846,108148,12780
4847,243255,570
4848,166924,1018
4849,206963,25641
4850,164917,16767
4852,166110,11380
4855,66999,984
4857,67093,14811
4860,87666,55727
4862,102555,9585
4863,72979,14267
4864,105601,45929
4865,120681,768
4866,272020,2100
4867,200027,11091
4871,246628,18192
4873,243017,9081
4874,272152,167
4876,245674,9378
4877,236019,27444
4878,246578,141
4879,253126,10034
4880,264796,11457
4881,243133,10778
4883,234988,67385
4885,249478,11456
4886,198781,585
4887,267804,10796
4888,275719,23949
4889,252503,11088
4890,256380,9889
4893,80130,45964
4896,241527,671
4898,234354,20794
4899,265087,11469
4900,253798,14369
4901,266987,1535
4902,256009,1433
4903,247425,1999
4909,82558,12472
4911,76221,11834
4912,62994,16085
4914,53472,269
4915,83630,16441
4916,74899,11422
4917,76342,31037
4919,90095,10656
4920,35140,32847
4921,24264,39938
4925,77321,14584
4926,209037,58886
4927,76299,72277
4928,75824,5781
4929,84809,23805
4932,80661,11033
4936,80716,3537
4939,80736,8738
4941,80745,3604
4942,52564,6974
4945,74483,10649
4946,82350,42566
4947,76070,17689
4951,100054,10847
4952,89622,33525
4953,76535,27591
4954,54135,299
4956,81568,42160
4957,86383,10650
4958,159273,8007
4959,242252,19076
4961,282856,50562
4962,193560,13503
4963,240772,161
4964,233841,43774
4965,270259,31064
4966,50539,31682
4967,283509,8342
4969,37515,4886
4970,20697,228
4971,87747,23111
4973,211915,194
4974,277371,11397
4975,259711,1903
4976,280778,11889
4977,283431,28171
4978,259393,9523
4979,265666,9428
4980,101452,1649
4981,90852,11938
4985,88103,24264
4987,86346,26978
4988,94318,19209
4989,278488,8386
4990,268397,12589
4991,279889,12312
4992,35423,11232
4993,120737,120
4994,268995,11086
4995,268978,453
4998,51525,11414
5004,63415,10794
5007,58672,5052
5008,51201,37257
5009,248667,8489
5010,265086,855
5011,245046,12660
5012,86619,10269
5013,280707,5279
5014,277027,10950
5015,285742,1365
5016,120824,6440
5021,74937,6037
5023,105789,61418
5025,273923,11857
5026,237534,6312
5027,99044,11595
5028,269746,24166
5033,100530,10170
5034,103129,18317
5039,82288,848
5040,87078,9610
5041,85542,15035
5046,160399,4965
5047,240468,11891
5048,281373,11888
5049,83511,150
5051,243862,112
5053,109288,20678
5054,85271,15050
5055,106770,10423
5059,145046,57976
5060,66026,651
5062,60955,20620
5063,55257,18647
5064,245844,11362
5065,265349,2637
5066,281358,10229
5068,276501,12659
5069,270933,68149
5071,220627,35650
5072,293416,9606
5073,208990,11447
5074,250081,16550
5075,219405,13915
5076,106223,34723
5077,97116,31674
5080,240900,20009
5081,188453,2084
5083,295552,74692
5088,72353,4031
5092,265298,11870
5093,233469,9884
5094,246894,11535
5095,265713,27593
5096,109190,11212
5099,28988,28345
5102,107985,21845
5103,108037,11528
5105,69995,931
5106,275022,17130
5107,251114,10592
5108,251160,8470
5109,280030,16690
5110,247745,39939
5111,107034,9272
5112,253200,14778
5113,60200,19137
5114,44391,32499
5116,50306,33668
5120,69281,993
5121,75276,11698
5127,259288,10052
5128,238546,11979
5131,207524,13791
5134,291341,9991
5135,265343,480
5136,275067,44340
5137,143861,18984
5139,74174,23479
5146,216651,15999
5147,50986,614
5151,243736,2752
5152,277434,10590
5155,68273,22910
5156,66830,42517
5159,104254,13225
5165,80057,7219
5168,43983,18646
5170,278295,13950
5171,268695,2135
5177,35015,965
5178,109855,33135
5181,80836,54287
5187,80889,32030
5189,80904,29343
5197,81060,27458
5198,81070,14807
5202,81176,39543
5205,81184,30924
5209,81809,24549
5212,81259,24825
5213,81268,38147
5214,76489,24032
5218,268380,425
5219,120804,1576
5220,284490,5851
5221,216799,25014
5222,264761,15647
5224,282864,38880
5225,245574,1391
5226,85154,18172
5231,35262,31805
5237,83169,10627
5238,81420,42750
5239,81441,27930
5240,81445,259557
5241,81480,28124
5244,81506,15119
5246,81529,12705
5247,76729,11006
5248,86325,15120
5250,81562,21629
5254,187738,36586
5255,279781,6020
5256,286162,39541
5258,262432,18292
5264,250305,15028
5265,266452,9275
5266,258000,4547
5267,265662,14635
5268,248190,29135
5269,254686,1791
5272,279065,35651
5275,68309,22784
5278,89167,24585
5279,102103,17990
5282,257756,11560
5283,283111,11452
5284,245407,18435
5285,246134,35944
5288,83590,26851
5291,42876,548
5292,76723,11590
5293,264472,1537
5294,264616,12149
5296,253867,11812
5297,266391,35080
5298,219822,441
5299,259446,8346
5300,50086,14168
5303,99892,2565
5304,38890,307
5307,103035,6393
5308,94137,12154
5309,98966,11630
5311,81738,21970
5312,264935,11892
5313,277296,9334
5316,157583,10491
5319,247586,18079
5321,253840,35337
5322,262911,59199
5323,211443,11470
5324,282687,16643
5325,275309,1282
5328,287645,69324
5329,235737,11468
5333,47892,26030
5334,99204,10164
5337,101701,28117
5338,95186,40555
5339,104466,28384
5341,71746,27094
5345,98513,56179
5346,100934,5203
5347,231448,13201
5348,278823,9689
5349,145487,557
5353,68326,55106
5356,73043,39154
5357,110157,24767
5358,100196,33796
5361,103247,12227
5363,241760,10985
5364,250797,2251
5365,239234,2894
5372,45591,14117
5373,50634,38360
5375,38589,28907
5377,276751,245
5378,121765,1894
5379,247199,4012
5380,278500,9026
5382,77523,15417
5384,51758,28577
5385,77838,13963
5387,278435,1957
5388,278504,320
5389,166813,9023
5390,254199,27834
5391,268690,17734
5397,44916,24008
5398,56406,53229
5400,164184,4614
5401,279493,12277
5404,90570,15677
5409,105219,13153
5410,67756,811
5414,280486,3132
5415,279778,9583
5416,298798,18408
5417,285441,13245
5418,258463,2501
5419,267913,9637
5420,245562,12100
5421,238924,16857
5422,282768,52258
5423,210065,10394
5424,242508,27451
5425,244479,15813
5427,82146,18905
5428,87042,14774
5433,90021,17898
5434,40823,21635
5435,61770,27945
5437,91472,30194
5438,100135,10169
5440,41866,13909
5442,103184,41805
5443,247444,35696
5444,275847,11544
5445,181689,180
5446,252444,9555
5447,286179,57022
5448,314166,17710
5449,280590,2022
5450,258273,50035
5451,265591,9719
5452,107438,11982
5454,104897,12251
5455,102573,88818
5456,111653,30114
5458,308506,21972
5459,120912,608
5460,289408,59387
5461,263725,26290
5462,305396,17043
5463,253556,6278
5464,257044,4147
5465,297721,16664
5466,269499,14651
5468,50084,15096
5470,44744,20324
5471,89798,49370
5472,68156,14902
5475,65234,2721
5476,220506,11442
5477,254455,1364
5478,271367,8869
5479,267626,8665
5480,243585,10996
5481,295178,818
5483,303353,29047
5485,271219,39141
5486,246500,33152
5489,79641,6404
5490,74205,19133
5493,61810,24130
5497,59557,23728
5498,58888,3780
5499,75147,10786
5500,88286,8764
5501,295427,13908
5502,286106,2675
5503,265930,12308
5504,287717,9488
5505,279113,9962
5506,309377,9573
5507,295701,7451
5508,274309,2750
5512,290823,43772
5513,327036,20337
5515,120263,34070
5521,93780,10081
5522,73631,11484
5523,180052,11692
5524,300532,9266
5525,246772,3640
5527,256276,30072
5528,265459,9357
5529,261289,12771
5530,258153,9296
5531,281322,15070
5532,280424,26942
5537,300453,97447
5538,88885,11243
5539,90799,19975
5540,82186,10323
5541,102059,9595
5543,78350,46878
5544,80025,24750
5548,90966,9941
5550,49452,39833
5553,94025,10859
5556,295254,9544
5560,22599,31514
5562,275688,26056
5563,269095,13536
5564,283026,20616
5568,87507,16806
5569,68833,15516
5570,117883,9299
5572,303714,10611
5573,265808,12770
5574,293662,4108
5575,269329,55903
5577,280760,9685
5580,106315,16370
5581,99128,18913
5582,103924,14361
5584,99512,18943
5585,101821,32685
5588,77681,12262
5589,107212,33506
5590,70350,29515
5591,110557,41582
5596,100666,34086
5597,103003,11504
5601,39111,19049
5602,48281,5506
5603,44829,32961
5604,44876,32568
5607,292542,19460
5608,250258,575
5609,308208,10550
5610,280460,9034
5611,240510,9093
5612,280380,9039
5613,283832,1958
5614,274497,23550
5615,245171,68569
5617,274812,11013
5618,245429,129
5619,326306,54714
5620,256415,11529
5621,290095,10771
5625,179098,31005
5628,281364,2110
5629,298388,15173
5630,289765,9533
5632,280491,4107
5633,246677,10575
5635,265307,15720
5636,271259,9260
5637,101898,21828
5638,58379,1682
5640,197521,18983
5643,95895,24348
5644,35211,19140
5646,98575,37606
5649,51554,11868
5650,86373,12921
5651,58230,19953
5657,99581,12719
5663,276816,12590
5664,297037,37964
5665,211465,7501
5666,292644,1809
5667,283084,13768
5668,283139,10994
5669,310793,1430
5670,328962,19973
5672,313487,12600
5673,272338,8051
5675,291502,12779
5678,227984,1613
5679,298130,565
5680,298744,14112
5682,252480,15192
5684,145937,21925
5685,296166,30309
5688,212604,20861
5689,101453,12647
5690,95327,12477
5693,76666,11009
5694,86361,10805
5696,81696,17496
5699,80031,5917
5700,81693,31278
5704,81764,44932
5706,81964,30709
5707,81974,19429
5710,82045,11340
5712,82085,11644
5720,85327,6399
5721,82175,25773
5723,82200,26560
5733,82353,31679
5735,77533,12237
5736,121261,15901
5741,82370,12579
5742,82382,85058
5745,82405,25113
5746,82431,28893
5747,82432,11646
5749,82449,24634
5752,82477,21764
5755,82498,37936
5764,82677,21874
5767,82755,31407
5768,82763,16471
5771,82782,39874
5772,82783,25468
5773,82801,19507
5779,82910,31646
5780,82926,14269
5782,82949,1672
5784,288477,9645
5785,322802,9012
5786,259484,13098
5787,270707,13440
5788,286261,12454
5791,120679,1360
5792,299117,13441
5796,61452,12208
5797,87075,11905
5799,53804,1941
5801,60921,31918
5802,58756,19662
5803,297181,8427
5804,304669,9021
5809,280665,9280
5810,298203,65
5812,297884,10712
5816,295297,672
5817,273435,16351
5818,313196,542
5820,314725,30192
5826,42895,11617
5828,118735,81530
5829,263734,34341
5833,280609,11880
5836,51745,1377
5838,102368,2528
5839,99669,12716
5840,99266,12717
5841,102782,13888
5843,103112,10750
5847,82970,25566
5849,81427,13386
5853,81455,9538
5856,83089,49934
5863,83163,42371
5867,83190,11524
5872,246460,36669
5873,283530,17187
5874,293815,10426
5875,295238,32625
5876,258068,8198
5878,287467,64
5879,271263,13376
5880,283160,15074
5881,307479,2103
5882,133240,9016
5883,283632,16028
5884,103959,27070
5888,118767,20992
5889,90368,66091
5890,279064,6007
5891,77713,25239
5893,110308,25284
5896,213121,35612
5899,58777,14433
5900,289848,9932
5901,262396,13369
5902,268126,2757
5903,238380,7299
5909,290329,4241
5912,83271,22257
5915,83284,17360
5919,83557,38849
5922,80393,29743
5925,83629,40219
5927,83642,16363
5929,83686,171
5932,83702,42124
5938,83806,17590
5941,303933,13497
5942,302640,11852
5943,252076,7303
5944,253754,201
5945,257360,2755
5947,298856,21868
5949,220580,10856
5951,300214,18602
5952,167261,121
5953,245929,25838
5954,307901,1429
5955,168786,13435
5956,217505,3131
5957,313737,2642
5959,272207,11022
5961,99160,9491
5962,106453,2149
5963,54743,20139
5965,75968,19067
5968,100143,14931
5969,110613,11317
5970,102492,4032
5971,96283,8392
5974,33152,12232
5975,49934,11706
5979,50147,26946
5980,71222,16938
5984,73115,4561
5986,68575,16993
5988,91814,21332
5989,264464,640
5990,255477,10599
5991,299658,1574
5992,274558,590
5993,290210,13560
5994,309912,29339
5995,253474,423
5999,119273,16225
6001,85794,262
6002,282698,15395
6003,290538,4912
6005,330069,23626
6006,305711,12090
6009,246498,36273
6012,295289,9582
6013,257568,10628
6014,271668,11078
6016,317248,598
6020,26056,43886
6021,75675,11222
6022,103671,13199
6023,57869,8073
6025,106500,15278
6027,101748,14667
6030,56023,15734
6031,52918,34148
6033,102500,53027
6035,29453,26252
6036,89981,24742
6039,88414,5968
6040,282209,10727
6041,280653,9045
6042,311320,9082
6044,86978,80965
6049,106833,61807
6051,70155,7514
6055,107079,39349
6057,326769,12253
6058,309593,9358
6059,292506,1647
6060,280720,9027
6062,308514,21189
6063,303361,10894
6064,49291,28528
6067,160611,12490
6070,105622,15802
6078,83943,10724
6086,84112,37191
6090,84210,81001
6093,84237,10150
6095,84266,16407
6100,84329,8288
6101,84335,15600
6104,84352,11949
6107,84422,42130
6111,84469,23942
6116,84504,25872
6119,84555,14645
6122,84597,21923
6123,84628,1563
6124,84633,17132
6125,84648,59533
6140,84777,29702
6141,84786,24830
6143,84814,9699
6145,84854,30789
6148,84899,47955
6153,84945,23943
6155,251127,9919
6156,300471,6038
6157,287978,9480
6158,283426,14873
6159,299458,13132
6162,302674,1956
6163,291579,12112
6166,106701,12139
6169,85248,24883
6170,78872,17264
6178,59573,33364
6181,43961,59401
6182,57581,22233
6183,53172,4952
6184,74851,991
6185,279331,4911
6186,279111,16072
6187,289992,11615
6188,302886,11635
6192,315543,102
6193,273982,14293
6195,324080,105024
6196,306685,10623
6197,278731,9613
6201,91374,21867
6202,287471,49680
6203,102303,6524
6204,107563,11244
6210,301429,23834
6212,305669,10678
6213,314353,9567
6214,290673,979
6215,298408,13819
6216,161860,1591
6217,256359,24186
6218,286499,455
6219,269347,10632
6220,310357,10929
6222,236640,16229
6223,283003,12079
6225,55047,36362
6228,35417,23159
6232,60182,15347
6234,75995,37258
6235,99776,8996
6237,47030,17729
6238,99699,12157
6239,52948,11571
6241,86087,10293
6242,178868,2671
6244,96028,45129
6245,65054,42618
6246,103036,41164
6249,285462,9557
6250,285531,6171
6251,323642,13691
6252,264150,11523
6254,28597,14675
6263,264395,10782
6264,298814,9341
6265,325537,9776
6266,286788,10735
6267,283897,16425
6268,316188,25461
6269,334416,51927
6270,100998,12516
6271,70460,1675
6273,42593,17057
6279,281820,6016
6280,266465,8409
6281,183649,1817
6283,275277,11299
6285,304328,21052
6286,311519,7294
6287,305224,9506
6288,280477,14290
6289,297144,24982
6290,251736,2662
6291,300140,12093
6294,245803,11817
6295,323572,24621
6296,310281,13370
6297,311289,8326
6298,328099,13411
6299,301727,11516
6300,236027,10180
6301,67800,994
6302,50177,66918
6303,66769,10514
6305,60390,1714
6306,327920,14308
6308,91396,9930
6310,95613,107569
6313,100611,108553
6314,108442,12661
6315,92214,29355
6316,78504,24961
6319,102465,20978
6320,102849,47762
6322,310910,10743
6323,309698,2832
6324,311110,31459
6327,342275,38868
6329,252684,15098
6330,274711,11458
6331,334405,16636
6332,306841,18736
6333,290334,36658
6334,290145,46989
6335,118926,20689
6336,317226,13438
6337,285861,15394
6338,317303,10708
6339,301414,22016
6341,308878,22958
6342,250067,15850
6344,237993,10989
6345,88915,1816
6347,86946,17667
6348,86999,17464
6349,86998,15259
6350,92067,10515
6357,49314,11424
6358,45963,34857
6365,234215,604
6367,309530,10720
6368,281724,51230
6370,283900,1555
6371,347791,33875
6373,315327,310
6374,314786,5146
6375,304081,30055
6376,286516,12544
6377,266543,12
6378,317740,9654
6379,295700,9902
6380,342172,2260
6382,332639,18385
6383,322259,584
6385,298228,1088
6386,60748,5921
6387,101020,47423
6390,50972,43239
6395,69895,29425
6400,307197,51391
6402,178022,50285
6405,43067,6646
6407,61170,38720
6408,71143,147729
6410,74281,15462
6412,31225,43828
6415,93267,47715
6417,104743,12629
6422,59711,21027
6424,102603,11890
6425,120142,36807
6427,66279,37662
6428,65134,11916
6429,43137,14551
6433,19760,26317
6434,37954,43490
6436,108330,8092
6440,101410,290
6442,103791,2470
6448,59183,10243
6449,53841,42541
6452,51878,40085
6453,25456,47684
6454,100211,2263
6460,57427,3009
6461,54428,6643
6464,119215,14817
6465,76240,41426
6466,102456,41791
6476,102900,2071
6477,36377,43516
6480,62362,32489
6482,329028,10152
6483,339034,31246
6484,329717,11375
6493,318283,17813
6502,289043,170
6503,305357,9471
6506,286635,9581
6509,71141,216
6510,106447,47676
6514,56415,113739
6515,29808,52758
6516,48947,38171
6517,103747,61225
6523,104926,18722
6527,45125,33454
6528,66402,19753
6530,74811,11482
6533,69495,6949
6534,286716,1927
6535,333780,10327
6536,165982,14411
6537,181852,296
6538,324133,302
6539,325980,22
6541,311429,8698
6542,308476,554
6545,300015,17920
6547,322659,32235
6548,172156,8961
6549,319524,17403
6550,274166,9486
6551,284850,20439
6552,301199,3472
6553,322725,35265
6554,280696,25921
6557,113533,68927
6558,101635,11894
6559,110364,20726
6560,100053,24558
6561,53084,12649
6563,319829,24356
6564,325703,1996
6565,329575,4464
6566,338459,12279
6567,252299,9104
6568,342167,33339
6571,319769,54580
6572,286947,4613
6573,68240,12530
6574,101831,45096
6577,102202,24993
6578,58265,53021
6579,55256,430
6581,66249,5185
6582,89901,10553
6583,94764,21512
6584,61177,21449
6586,328828,8273
6587,299930,8046
6588,283883,50350
6591,318411,8094
6592,314630,26195
6593,322330,10330
6595,257076,9257
6596,306734,9499
6597,310149,17180
6598,308508,15292
6603,39335,41206
6604,61132,33954
6609,58715,24192
6611,45274,833
6612,103888,26755
6614,99819,3101
6615,329101,6466
6616,338077,20210
6617,316356,2055
6618,286112,11770
6619,263757,14926
6620,305206,2771
6624,313911,10923
6625,109369,17745
6628,87425,21989
6629,45888,18573
6631,107504,41759
6636,90103,8992
6638,86525,19053
6639,62467,11206
6643,46438,18148
6644,91830,54898
6645,66434,636
6650,41546,11898
6654,57215,35072
6656,51381,44585
6658,78721,9051
6659,100814,9362
6660,40725,19542
6662,57413,936
6663,75066,12268
6664,88944,10999
6665,79073,33521
6666,68361,4593
6667,120472,34044
6668,235060,12276
6669,44741,3782
6670,287969,36629
6671,99040,2891
6678,99731,20815
6679,308808,19433
6684,67445,6619
6686,288045,10610
6687,270980,2830
6688,286476,15920
6689,357470,21413
6691,243232,16405
6692,271211,33255
6695,301470,11351
6696,303785,333
6699,301684,22200
6702,325258,13778
6705,320244,1415
6706,260414,31094
6707,303816,11547
6708,325805,7270
6709,285823,1428
6710,246592,17906
6711,335266,153
6713,291350,33320
6715,103957,61054
6718,89222,27590
6720,104647,14603
6721,103285,10617
6722,105839,10618
6723,108592,10619
6724,70510,11293
6731,88993,8408
6732,64418,14030
6734,104850,2687
6744,89730,19064
6746,75261,25241
6748,78908,28942
6750,313792,10739
6751,331468,12767
6752,191133,22309
6753,327137,13156
6754,320691,277
6755,281686,9707
6760,310154,36791
6763,266489,7288
6764,327850,10159
6765,328589,10934
6768,309820,5653
6769,330602,321
6770,314412,20
6772,318202,5168
6773,286244,9662
6774,86541,837
6775,284262,20303
6776,282674,19666
6777,55031,821
6780,103882,1358
6782,97728,11475
6783,31885,776
6785,47472,16563
6786,89424,11703
6787,74119,891
6788,109129,83714
6789,115561,12531
6790,267287,10881
6791,92603,11832
6793,103786,11806
6794,106375,10438
6796,101507,650
6797,101516,10337
6798,74256,8446
6800,90859,9874
6803,87909,29161
6804,88967,21627
6807,85959,4543
6808,65207,11046
6809,88272,11707
6810,102945,7442
6811,110759,14425
6812,100514,6723
6814,87062,16969
6816,94138,13339
6817,100928,28761
6818,91251,25237
6820,210070,9871
6821,79576,33258
6827,110169,33783
6832,102768,11364
6835,82000,39916
6836,53593,31634
6837,31593,43739
6849,66344,13765
6850,104695,12772
6851,104321,47866
6852,61809,18900
6853,92717,73265
6856,35575,3087
6857,107692,14282
6858,56291,11502
6860,102460,21219
6862,313443,2116
6863,332379,1584
6867,340377,2056
6868,335563,4997
6869,340468,8439
6870,327056,322
6872,317676,11059
6873,138524,11775
6874,266697,24
6879,313542,11329
6880,324216,9373
6881,311648,1550
6882,339579,5493
6883,325055,28200
6884,312549,10629
6885,199626,10944
6886,294357,9839
6887,316465,13920
6888,306047,4256
6889,328880,10009
6890,363589,1807
6893,64505,10536
6898,313670,1376
6899,92532,31397
6902,165832,20312
6909,325655,10389
6911,38661,31206
6912,34409,28658
6918,48956,897
6920,65531,11657
6927,308383,10922
6932,323944,13537
6934,242653,605
6935,363510,33222
6936,319343,10719
6938,379713,23995
6939,155722,1277
6942,314331,508
6944,101862,11846
6945,373175,50314
6946,318155,10715
6947,311113,8619
6948,343121,21525
6949,321442,14892
6950,338188,12146
6951,312528,10588
6952,348836,4970
6953,315733,470
6954,338135,11042
6957,307987,10147
6958,338094,10756
6959,300556,9562
6961,104237,11012
6962,334029,279714
6963,293088,30068
6965,312848,158413
6966,99365,9556
6967,37635,13581
6969,85426,19184
6970,50307,24203
6971,101829,9065
6973,104265,4823
6974,99615,10168
6975,119167,10234
6978,102943,14022
6979,86567,860
6981,48452,48035
6982,43686,5000
6983,36969,22744
6984,27075,17831
6985,19254,780
6986,16641,31510
6987,10323,234
6989,85615,8289
6990,79240,11583
6992,109951,6472
6993,91167,5143
6994,102004,11384
6996,102034,8010
6997,104427,10410
6998,107148,47095
6999,104452,10407
7000,102070,9292
7001,77745,11850
7004,99938,951
7005,102216,10804
7007,102266,9319
7008,70849,1643
7009,104756,2007
7010,101316,10995
7012,100201,2612
7013,48424,3112
7015,102598,2611
7016,93692,1825
7017,105104,10538
7018,100404,11092
7019,93793,18410
7020,102721,14904
7022,266308,3176
7023,107156,9261
7024,73650,5336
7025,102443,23908
7026,94072,14671
7027,90022,11509
7028,100449,10729
7030,105211,20763
7031,107927,2047
7032,100485,14249
7033,93936,10021
7034,150662,11634
7036,90142,11824
7037,103030,8222
7038,210358,20067
7040,90180,9846
7041,111477,23719
7044,100935,483
7045,100944,10166
7046,94332,6069
7047,90350,11018
7048,119807,11676
7049,24025,28293
7050,27630,28292
7051,59903,3681
7052,27948,43875
7053,26942,31798
7054,41594,43436
7055,28333,20325
7056,22286,17687
7057,26714,19075
7058,39566,41465
7059,37120,17641
7060,70239,12545
7061,31210,27972
7062,55798,898
7063,68182,2000
7064,38348,648
7065,4972,618
7067,59229,19120
7069,67372,11316
7070,40724,3089
7071,72417,29845
7072,31971,995
7073,58586,1594
7074,15163,32318
7075,49096,11839
7076,62765,916
7078,30287,1976
7079,31455,31685
7080,24034,3062
7082,56575,12708
7083,90110,42045
7084,69097,11610
7085,58571,4939
7086,30637,25016
7087,87892,15927
7088,53146,40423
7089,71129,7857
7090,299977,79
7091,23027,13912
7092,26071,70881
7093,71524,987
7096,307385,30140
7099,87544,81
7101,101745,11821
7102,92925,10023
7103,100087,51036
7104,78723,11519
7107,77578,15659
7108,108656,18857
7109,114086,33517
7114,59043,42740
7115,73582,20126
7116,46911,827
7117,107387,11811
7118,93207,20043
7121,41090,25431
7122,60908,17685
7123,102511,2742
7124,214730,22010
7125,156096,51145
7127,102818,48129
7131,53320,18904
7132,26778,37719
7134,87280,9063
7137,318374,10744
7139,298845,10511
7141,342804,22289
7142,322589,10028
7143,325710,616
7147,319061,587
7149,337741,6964
7150,338466,1792
7151,335119,3635
7153,167260,122
7154,304415,11820
7155,337909,8696
7156,317910,12698
7158,315983,11093
7160,340855,504
